seller_id,order_count,avg_processing_time,avg_delivery_days,total_sales,prediction
6SEfGu8XEXxz,397,0.2720412351898498,7.0,77878.68,1
6Sep5eQn5vul,2,0.2683159722222222,7.0,89.28999999999999,1
6TQE8UIDcEZw,1,0.016689814814814814,7.0,111.27,1
6UPXe7Q70FIn,2,0.011637731481481482,7.0,93.93,1
6Veh5IbeIztn,7,0.7717741402116401,7.0,3685.75,1
6XDNR2n69Ce6,1,0.008981481481481481,7.0,151.2,1
6ZoklTqvELug,12,0.5146334876543209,7.0,1021.14,1
6bEIol2dR3Cp,2,0.14198495370370373,7.0,491.05,1
6jGWZLtrj4fF,51,0.7261671659404504,7.0,12261.51,1
6jg32h1EZAGP,11,0.023466961279461282,7.0,1661.29,1
6n3HXkuuv1Xj,3,0.45184027777777774,7.0,203.82999999999998,1
6rl1Z71HvArf,1,1.1553935185185185,7.0,319.29,2
6sxwOP5ZryfM,17,0.021376633986928104,7.0,13163.689999999999,1
6uVsdw6QHORc,22,0.24728430134680135,7.0,1490.3999999999999,1
6wUcyD899kOA,3,0.6706249999999999,7.0,1115.01,1
6xOZQq4o7ck2,1,0.8678819444444444,7.0,181.56,2
6ywUQmf7ylJv,62,0.15746770459976106,7.0,20665.21,1
6zU3OSQ6blQ7,21,1.0711353615520283,7.0,3661.5299999999997,1
71QYNy333dEu,1,1.5999305555555556,7.0,820.0,1
72e7ZZz0NSHa,1,0.008842592592592593,7.0,31.0,1
72mgEDdAamG4,22,0.5905666035353536,7.0,8227.74,1
73df1KlToIGL,2,0.012980324074074075,7.0,84.59,1
73jr4z4JJLzT,499,0.203777299970311,7.0,231781.36000000002,1
749RWLvjL33b,11,3.659706439393939,7.0,983.05,1
74cOgo4ZqQNV,7,0.6322916666666666,7.0,4277.62,1
751gJhUx3od1,11,0.28927609427609424,7.0,1110.19,1
77RZmaX4locH,1,0.026006944444444444,7.0,181.0,1
77p2EYxcM9MD,60,0.5639118441358024,7.0,11907.89,1
783CRaGkNtcx,5,0.4346157407407407,7.0,1366.9,1
78sV6I5nExj0,77,0.5165271765271766,7.0,20826.99,1
79fGAMNBDzTH,15,1.3203202160493825,7.0,4640.44,1
79i3uW0ev518,137,0.16816048256285482,7.0,14975.28,1
7ANVd9LVZplS,8,0.011711516203703705,7.0,3397.08,1
7C9baDb5TEed,2,0.009456018518518518,7.0,97.93,1
7ChBS5ebVsQ2,16,0.006961805555555555,7.0,13592.0,0
7ENBvme4I0PJ,30,0.5348186728395062,7.0,13196.5,1
7HCsJ6MaICCQ,144,0.013891782407407408,7.0,8317.08,0
7IbYDg6GDP4I,174,1.5508476346317581,7.0,127189.89,1
7JtHJ8kiNtes,379,0.6350963182839832,7.0,99027.27,1
7KovPWNcMm5O,652,0.19441494120654398,7.0,287685.85,1
7O1D7hGcPvl6,23,0.2095415660225443,7.0,3383.86,1
7OKhjPME8ZK3,2145,0.43285384291634293,7.0,419976.13,1
7PCnC1zaF6zB,1,0.6696875,7.0,98.9,2
7Qp1NwfnM8I2,23,0.3400372383252818,7.0,7256.11,1
7RP8PTHePnhT,1,0.00619212962962963,7.0,184.9,1
7UAn1OyDurtG,4,0.007418981481481481,7.0,3280.2,1
7UiVSmi7PWFt,1,1.3283101851851853,7.0,429.99,1
7aCGgNx3FvdH,101,1.0863962229556288,7.0,20452.49,1
7afyCfXk0O0m,35,0.3155069444444445,7.0,6419.92,1
7cjkRTVp3uwQ,6,0.009241898148148147,7.0,1600.6799999999998,1
7e2miueV1rBR,1,0.014872685185185185,7.0,107.63,1
7fRRPZ84OMEq,1,0.01412037037037037,7.0,95.03,1
7fospdN0rUQ3,4,0.0060648148148148145,7.0,134.0,1
7gwed5kpmNMJ,10,3.35496412037037,7.0,1169.81,1
7hEv2HCwNlHV,1,0.016724537037037038,7.0,119.87,1
7jbSZkIw6pOe,226,0.20451598861029172,7.0,2488.65,1
7lb1D27JQRX6,15,0.5474135802469137,7.0,2395.6800000000003,1
7lyNcFhIeFb8,14,1.3013086970899472,7.0,1305.97,1
7mIEWMZn0m8g,2,0.8390393518518519,7.0,252.01999999999998,2
7mxE7OgCXrJZ,2,1.8588368055555555,7.0,86.89,2
7mz5rcOWkZFW,50,0.28703055555555557,7.0,16037.56,1
7nCOghlVSEPV,8,0.15473090277777776,7.0,1824.36,1
7oTmhVwoe7pw,9,0.5153086419753087,7.0,340.56000000000006,1
7pI0ZQxnrLSy,150,0.3700994598765432,7.0,48112.21,1
7pSVHefSTxDD,1,0.006759259259259259,7.0,692.0,1
7qJpsaaCZOk2,1205,0.6244416877977563,7.0,216097.71,1
7u6LqoimY44W,12,0.3997733410493827,7.0,1512.08,1
7zibeXCiWpBm,3,0.674278549382716,7.0,3943.89,1
80PfrXwjDKzL,14,0.2629108796296296,7.0,6489.01,1
814KSXJaMdJS,2,0.00859375,7.0,256.91999999999996,1
82OdJlPWB9TV,1,3.5309837962962964,7.0,51.5,2
83jCJYmIYbtY,57,0.40945642462638077,7.0,6322.04,1
83mxmvg5Z1d6,6,0.011278935185185185,7.0,2294.66,1
85SkCXU1pYAh,21,0.32939263668430335,7.0,13144.38,1
87VookI9y1zr,16,0.40935474537037037,7.0,3803.04,1
8B65Xxmh9QhA,1,0.007233796296296296,7.0,139.79,1
8C1Cp4jlARJB,8,0.8518721064814815,7.0,684.64,1
8CF60dQsFQFg,4,2.136915509259259,7.0,896.0,1
8CQ9epWunOJD,590,0.5183896343377276,7.0,235040.5,1
8DI7e3b3BLAa,49,0.2274185090702948,7.0,30533.82,1
8GqfbwTd6g1Q,7,0.15065641534391533,7.0,146.64,1
8LI433LuGPcs,126,0.027310221928277485,7.0,35277.32,1
8LekNMA5KmsU,1,0.00880787037037037,7.0,17.91,1
8MHsPu4LLSit,18,0.23787165637860083,7.0,1561.02,1
8N9xIv5B6CzS,33,0.19332631874298542,7.0,19954.989999999998,1
8NRu71xuHwbR,112,0.1733492476851852,7.0,49537.17,1
8RNm94FKdau6,17,0.007379493464052287,7.0,4596.61,1
8Suz4w265ZQr,54,0.4875818758573388,7.0,51267.78,1
8Uk8MQODAOK3,29,0.3119057311621967,7.0,6761.32,1
8VakHLdps5C0,1,0.008263888888888888,7.0,101.75,1
8Wa4TXXm4Hcx,174,0.1910817768199234,7.0,76660.45,1
8ajvUafXcDjY,1,0.3674189814814815,7.0,23.95,1
8bsbnzA2PWbd,22,0.2824089856902357,7.0,2278.3199999999997,1
8cJFFEn8OPZg,1,0.008530092592592593,7.0,229.96,1
8cMMpAAFEsxE,3168,0.39880354470632245,7.0,457266.47000000003,1
8ftIkw5QWjQv,14,0.23348131613756615,7.0,796.46,1
8hOwO6tarVZO,2,0.31141203703703707,7.0,244.36,1
8k0MN1tD94EB,34,0.2722320942265795,7.0,3968.93,1
8mVLKV0XOTsx,84,0.3671742724867725,7.0,38180.88,1
8nCo4Zb12mDs,56,0.23400152943121694,7.0,7060.31,1
8nmdPWW5HzGi,8,0.23954861111111111,7.0,109.75999999999999,1
8orrIjrZbZe0,1,0.012268518518518519,7.0,82.91,1
8pZmAfsfUaVE,4,0.010949074074074073,7.0,619.56,1
8rHUnSQeQcMj,1397,0.4956128211246321,7.0,194204.22,1
8tYegY0EH9cS,3,0.008553240740740741,7.0,274.15999999999997,1
8uubNbtNYdIT,25,0.10289120370370371,7.0,4917.25,1
8yd5ua5liXsq,8,0.009864004629629629,7.0,3050.5099999999998,1
8yrq438tuMz6,1,0.04189814814814815,7.0,45.05,1
8zxK8FpylFu8,4,0.30049189814814814,7.0,760.24,1
91pD0uylgwzW,4,0.02398726851851852,7.0,963.74,1
92ARezWR3qBB,1,0.019166666666666665,7.0,125.46,1
937zEpGQF2gj,3,0.7622762345679012,7.0,354.69,1
94l6BertAIx7,425,0.2515553649237473,7.0,56749.26,1
95IblOuCttYM,1,0.017905092592592594,7.0,10.1,1
999DyhJGNdEO,2,0.7262731481481481,7.0,159.6,2
9BKNKmCqu7Ga,6,0.30834104938271606,7.0,1127.2,1
9FtIwdXQUWIz,7,0.3180406746031746,7.0,1804.68,1
9G9sbLy1ABkN,43,0.1976326981050818,7.0,8009.79,1
9GqaJH04uktb,4,2.0047569444444444,7.0,1319.72,1
9I5hboJXGNtG,14,0.4863880621693122,7.0,4052.69,1
9IoQ4CUO45Pc,65,0.6572900641025642,7.0,39875.97,1
9KANq48J6vlZ,2,0.6591724537037037,7.0,192.31,2
9NzZxy5cTuhe,1,0.010243055555555556,7.0,966.9,1
9OW1ODEpHxLL,64,0.4841433376736111,7.0,17198.64,1
9SWoqiJj9Kas,2,0.007355324074074073,7.0,156.89,1
9SmYxWBZ5T8o,10,1.120886574074074,7.0,1593.34,1
9T57uT5NnFAO,10,0.19671875,7.0,1149.49,1
9UTI47BJHoBX,1,0.7205439814814815,7.0,31.58,2
9WT5VvxbxrDN,2,0.018038194444444447,7.0,146.46,1
9Yc3gfdJ67nL,6,0.4636651234567901,7.0,1390.41,1
9baTC3EK77o9,1,3.3855902777777778,7.0,72.4,2
9eiGrBloSidm,11,0.8728314393939395,7.0,1310.7,1
9fBfKMiqf7Fj,1,0.5781018518518518,7.0,65.41,2
9fEms1kVO9xy,2,0.19320023148148147,7.0,638.58,1
9fFFM6RBxCkT,663,0.42439238729679907,7.0,135511.11,1
9fjbkM2d4br4,35,0.22925231481481478,7.0,7455.5199999999995,1
9gklonWZQLmi,3,0.5271257716049383,7.0,351.3,1
9glrjePowgzM,33,0.38563376823793494,7.0,6546.85,1
9gxQOgjadyeX,15,0.47570524691358024,7.0,1949.78,1
9hrosJpQLxRs,36,0.7015724665637859,7.0,1919.08,1
9j92elkDUCoM,3,0.2730787037037037,7.0,885.75,1
9mFtbRVSsbmJ,16,0.5675759548611111,7.0,13658.36,1
9mUBYR4LiO1Z,136,0.33524943831699344,7.0,79307.13,1
9mfjTVrqQBXe,6,0.012096836419753086,7.0,3466.08,1
9nUFe6rMkAaw,8,0.4912644675925926,7.0,940.1,1
9nefQ67FwXIL,9,0.07255015432098766,7.0,4589.91,1
9pqN3E8r3heO,21,0.40669477513227514,7.0,1962.1699999999998,1
9qiA0OeCYlmh,5,0.02703240740740741,7.0,140.01,1
9szYkGLqFg5j,5,1.828238425925926,7.0,760.2,1
9xdiogxz7kit,1265,0.44397840726101595,7.0,411281.02,1
A1bkafsF25qy,2,0.010127314814814815,7.0,2709.82,1
A1tryTmY5bA8,1,0.6922453703703704,7.0,615.52,1
A5YMZxYMOyV8,106,0.29399917016072674,7.0,27208.55,1
A64LphPIw0tx,1,0.009282407407407408,7.0,159.9,1
