seller_id,order_count,avg_processing_time,avg_delivery_days,total_sales,shipping_costs,avg_order_value,shipping_ratio,on_time_delivery_rate,seller_score,prediction,performance_cluster,cluster,score,performance
1WLscp8MQxbC,4,0.0115219907407407,4.511521990740741,2131.96,138.68,532.99,6.504812473029513,100.0,53.19839528473321,0,1,0,49.948654868468765,High
1X9869nA1WYV,50,0.4853576388888889,6.0853576388888895,4776.64,1702.13,95.5328,35.634462718563675,84.0,44.37272847017882,1,1,0,43.788026569220065,Medium
1Yy6Z1b3bzM0,133,0.2054881126427179,5.228044503620161,54700.35,5085.28,411.2808270676692,9.296613275783427,88.7218045112782,48.78875272162044,1,1,0,46.28427749269977,Medium
1b6QwEUEjB7M,27,0.181843707133059,5.218880744170097,7999.82,1494.1,296.28962962962964,18.676670225080063,77.77777777777779,45.42584006866076,1,1,0,43.61919340319072,Medium
1bok87t4PI1j,1,0.997662037037037,6.997662037037037,47.08,29.16,47.08,61.93712829226848,0.0,20.71199488070263,2,2,0,20.42486678600916,Low
1h6SSNc2BYo9,157,0.1165995812691672,5.5751983073838165,34816.79,5397.54,221.76299363057325,15.502692809991961,74.52229299363057,44.49866691030464,1,1,0,43.14391180163726,Medium
1hwK88ByZgFX,2,0.8619733796296296,6.86197337962963,1384.0,182.42,692.0,13.180635838150287,50.0,37.76705084934019,2,2,0,33.54770091207519,Low
1ikyDIqfbsLY,4,0.7519820601851852,5.751982060185185,1054.82,153.59,263.705,14.560778142242278,75.0,41.910568188752606,2,1,0,40.30257882527812,Low
1jP534QrrMsG,4,1.38984375,6.38984375,1583.93,110.71,395.9825,6.989576559570182,75.0,39.791827742123736,2,2,0,37.37738155823436,Low
1ki0AcGqBuUm,18,0.1120942644032921,4.945427597736625,4841.17,461.22,268.9538888888889,9.527035819853467,100.0,51.13169181974591,0,1,0,49.491619105104604,High
1p280yDQxH7E,1,0.0126967592592592,5.012696759259259,509.99,6.15,509.99,1.2059059981568265,100.0,53.05179620133981,0,1,0,49.942140117809856,High
1qdJWMNQDRGS,2,0.2347569444444444,4.734756944444444,197.56,70.32,98.78,35.5942498481474,50.0,37.02633898750753,2,1,0,36.42393452381843,Low
1svDQkmb2Knh,58,0.5115489303959131,5.063273068326947,10245.99,2903.34,176.655,28.336354027282873,75.86206896551724,42.7153571935616,1,1,0,41.63668220269162,Medium
1tQEjUJuOyJ8,426,0.3163485154755694,5.360949454442705,153777.53,22309.37,360.980117370892,14.507561670420898,79.10798122065728,45.66462871588497,1,1,0,43.46955750649872,Medium
1tQXSFyHrsGq,32,0.3000538917824074,6.050053891782407,2892.84,1370.66,90.40125,47.38112028318193,87.5,46.060461106972426,1,1,0,45.507799474143816,Medium
1xfHf0FSEHYm,3,0.1914506172839506,3.524783950617284,65.92,23.09,21.973333333333333,35.02730582524271,100.0,49.25693508177174,0,1,0,49.12277193502801,High
1zSHBJSCVq6l,11,0.2973021885521885,4.570029461279462,3730.68,445.57,339.15272727272725,11.943399058616661,63.63636363636363,41.61718222999146,2,1,0,39.54927621154618,Low
203ASQEGrFJT,4,0.1875636574074074,4.187563657407408,453.96,201.44,113.49,44.37395365230417,100.0,49.83311337820943,0,1,0,49.14094047088676,High
