seller_id,order_count,avg_processing_time,avg_delivery_days,total_sales,shipping_costs,avg_order_value,shipping_ratio,on_time_delivery_rate,seller_score,prediction,performance_cluster,cluster,score,performance
D5cQZJg2xRgz,9,1.1739004629629628,8.7703125,4427.91,119.37,491.99,2.6958542517801853,66.66666666666666,41.39990969659203,2,1,0,38.720291433648185,Low
D6zDdLEoGkbu,119,0.7523728797074385,13.82170343137255,30048.61,5148.27,252.50932773109244,17.133138604414647,83.01886792452831,45.24807372994432,2,1,0,43.87253661540717,Low
D7NzEafaOeCX,5,0.7693611111111112,9.266432870370371,1072.0,216.07,214.4,20.15578358208955,100.0,49.236640534349576,1,1,0,48.068868301528084,Medium
D85SkZRRXS4p,1,0.5372569444444445,25.719780092592597,935.0,126.29,935.0,13.506951871657755,100.0,53.74392224149835,1,1,0,48.6513538214436,Medium
D9Dra9Zw8sk6,2,0.9819444444444444,9.153582175925926,271.78,253.35,135.89,93.21877989550373,50.0,35.77518682153641,2,2,0,35.03503273767145,Low
DAXcLJj7W7BQ,221,0.3146878142282554,16.317497433802583,110867.88,9895.13,501.6646153846154,8.92515487804042,86.60287081339713,48.60570947144491,2,1,0,45.87502931615527,Low
DDYXwuSPABLs,1,1.9177777777777776,3.9644328703703695,58.1,31.06,58.1,53.45955249569707,100.0,45.502125241233486,2,1,0,45.18566724353128,Low
DFhFdU4CT4XR,38,0.6764720394736842,9.757291362085772,5515.13,1984.36,145.135,35.98029420884004,100.0,49.094450614354,1,1,0,48.30373137835448,Medium
DHOPtCppeECW,1194,0.6119380564085862,10.945606301181837,286136.83,49323.21,239.64558626465663,17.23763068179654,99.32773109243698,49.66908420489535,1,1,0,48.36109357582227,Medium
DIwpTVv2j9jq,9,0.0177044753086419,7.464382716049382,3592.8,323.19,399.2,8.995490981963927,100.0,52.13036001206064,0,1,0,49.956102127708775,High
DJJi40WZb02B,1,0.0094560185185185,7.032673611111111,6.27,37.14,6.27,592.3444976076555,100.0,50.01046901513028,0,1,0,49.97630752009718,High
DLzETaZuC9wr,46,0.1860655696457327,26.49597171900161,31471.08,2929.77,684.1539130434783,9.309404062396332,67.3913043478261,45.10968000132794,2,2,0,41.38402434748015,Low
DNKLUqfOFddO,39,0.6171584164292497,12.343194444444444,13641.62,2117.92,349.7851282051282,15.52542879804598,100.0,50.358060411912646,1,1,0,48.452986890348456,Medium
DNwyVspDdCA0,6,1.2069155092592592,17.164836033950618,2707.07,201.47,451.1783333333333,7.442363884199521,66.66666666666666,41.09457200624897,2,2,0,38.63720824716961,Low
DPsJ7lZS7GnJ,2,0.0437210648148148,19.551244212962963,307.5,107.23,153.75,34.87154471544716,100.0,50.72777520703274,0,1,0,49.89034579396051,High
DQDmbEDffCF1,1269,0.3437391008522312,8.370348645039838,349593.44,49559.79,275.48734436564223,14.1764073147368,87.30283911671924,47.53564075432422,2,1,0,46.03399276731147,Low
